,RegionName,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,# of Bedrooms
948,11104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46941176470588,2.55822841726619,2.6124061124061098,2.53333333333333,2.48529411764706,2.46875,2.5544491860281298,2.6138698630137003,2.5040453074433704,2.4375,2.53333333333333,2.56214285714286,2.56428571428571,2.625,2.7516778523489904,2.64285714285714,2.56904761904762,2.57142857142857,2.54371921182266,2.55541125541126,2.6030303030303,2.60606060606061,2.57881773399015,2.6,2.625,2.625,2.72380952380952,2.61875,2.625,2.6,2.6666666666666696,2.72836538461538,2.7058823529411806,2.57664123901988,2.63392857142857,2.75,2.7714285714285696,2.86666666666667,1
1077,10037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5875486381323,2.60504201680672,2.55592156427919,2.60504201680672,2.66722408026756,2.68514043201173,2.67947377956158,2.6743661536836,2.68067226890756,2.67314702308627,2.67558528428094,2.68288590604027,2.7265100671140896,2.80854430379747,2.8151260504201696,2.76879091695146,2.7836133364444797,2.77684563758389,2.7563025210084,2.7665740792961495,2.78428093645485,2.7852348993288603,2.78294573643411,2.7964126201261603,2.77684563758389,2.7836133364444797,2.7864335940380602,2.80854430379747,2.78215850857928,2.75813295615276,2.7648632797394503,2.78428093645485,2.74136266745387,2.75288092189501,2.779895687009,2.7648632797394503,2.81358587738893,2.7964126201261603,2.7836133364444797,2.77369009388973,2.7648632797394503,2.7957450201157896,2.78294573643411,2.80854430379747,2.81929347826087,2.78413591169532,2.7985613378039598,2.71661019220634,2.7400768245838703,2.81862745098039,2.80854430379747,2.81862745098039,2.8111285555209906,2.8512396694214903,2.8205378282393503,2.81862745098039,2.78294573643411,2.78294573643411,2.779895687009,2.77684563758389,2.8201525757063104,2.8512396694214903,2.80854430379747,2.78294573643411,2.8415862212653704,2.81896046462063,2.82404891304348,2.8319327731092407,2.8319327731092407,2.8512396694214903,2.8991596638655497,2.81929347826087,2.82561312568506,2.77684563758389,2.81862745098039,2.8512396694214903,1
1146,11361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,2.46666666666667,2.46666666666667,2.46,2.46666666666667,2.46,2.42857142857143,2.46,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.46666666666667,2.45333333333333,2.45333333333333,2.43333333333333,2.46666666666667,2.46666666666667,2.45333333333333,2.42266666666667,1
1312,10005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.703703703703701,4.66666666666667,4.74209650582363,5.0,4.93150684931507,4.817270770660599,5.0,4.8390834059896,5.0,5.01854599406528,5.052898490398491,5.14455782312925,5.0751879699248095,5.05651672433679,5.0577942271472995,5.0,5.0233479148335896,4.954050785973401,4.93150684931507,4.939209726443769,4.82628398791541,4.788141993957701,4.93878294541367,4.8416050686378,4.78556296708552,4.96650998824912,5.0,4.84606345475911,4.72952086553323,4.72952086553323,4.706018518518519,4.78571695974677,4.739345150374589,4.78123274706207,4.84030899730363,4.775609756097559,5.03343465045593,5.10581306990881,5.16408248081841,5.072,4.86131458251167,4.86532507739938,5.01854599406528,5.0,5.0,5.0,5.07024657534247,5.07359398496241,5.23234818704692,5.12656969963232,5.16129032258065,5.27842152135247,5.12141080090922,5.0751879699248095,5.232383808095951,5.37553848590434,5.17970660146699,5.295454545454549,5.74031743845079,5.91392410622786,6.04208053761968,5.896755162241889,5.760634688658071,5.76855389832095,1
1360,11109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84507042253521,3.92764857881137,4.05325443786982,4.01786316937029,3.97239263803681,4.04804984529751,3.9583333333333304,3.83220400398587,3.89364479702013,4.02259655549129,4.11915204678363,4.02796271637816,4.08764367816092,4.0948275862068995,4.07635923952828,4.03443113772455,4.03899721448468,4.04639930165472,4.04267113910483,4.0789473684210495,4.08104196816208,4.07911802853437,4.08049081816852,4.10883280757098,4.1343669250646,4.13476263399694,4.20327002040365,4.15749900170617,4.16951396059851,4.1904047976012,4.17899408284024,4.2077230359520605,4.21896792189679,4.20895290178804,4.241486068111461,4.256965944272451,4.2684766214178,4.28595111280198,4.32343234323432,4.34329710144928,4.29855291245267,4.2491108786610905,4.25833333333333,4.26577758013577,4.264723692861351,4.28,4.22307692307692,4.21407185628743,4.147339699863569,4.19467787114846,4.22307692307692,4.17899408284024,4.15572506465571,4.13408001425644,4.10785619174434,4.1403817846752995,4.14127423822715,4.176448187805209,4.2077230359520605,4.26304240631164,4.25833333333333,4.25151238035361,4.29743075295345,4.27884615384615,4.16411042944785,4.12535015203548,4.10119840213049,4.09454061251664,4.10128388017118,4.1343669250646,4.16411042944785,4.15572506465571,4.22307692307692,4.24280350438048,4.26775147928994,4.2816091954023,4.19665357266229,4.26304240631164,4.26304240631164,4.2816091954023,4.29743075295345,4.34219223612737,4.32707050232582,4.36324167872648,4.3704775687409505,4.34626436781609,4.34626436781609,1
1372,10069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29215864365728,5.20769230769231,5.0969516915520305,5.19398642095053,5.20541201952153,5.21766169154229,5.23857801377057,5.221178381107951,5.2750275027502695,5.18154311649017,5.246762112099179,5.3024453024452995,5.343943497304821,5.34442755932551,5.30868845753384,5.200085993980419,5.200085993980419,5.20769230769231,5.27777777777778,5.32798833819242,5.42022792022792,5.37065052950076,5.265277730231,5.47296498894763,5.41028874961259,5.339095744680849,5.3753026634382595,5.31911918594162,5.272277227722769,5.29220779220779,5.440598632459099,5.504175365344469,5.38403885551554,5.4825118230410705,5.4377828216461594,5.50135884506024,1
1381,10007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05294117647059,5.411764705882349,5.207010334470611,5.725446428571429,5.42725173210162,5.620912910618791,5.463625866050809,5.606258148631031,5.66149732620321,5.47138047138047,5.411764705882349,5.343631473691469,5.1975895462822095,5.27549824150059,5.10440835266821,5.16958099637083,5.27549824150059,5.50240176391842,5.641176470588241,5.67415966386555,5.707142857142861,5.84371039123118,5.825,5.825,5.6043956043956,5.65576923076923,5.1882985712997405,5.435263796240151,5.559453781512611,5.5,5.725446428571429,5.81196581196581,5.825,5.825,5.81196581196581,1
1388,10282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72216117216117,4.74046474358974,4.9490538573508,4.846992481203009,4.94628267973856,4.93333333333333,4.88468063872256,4.840486015589179,4.812874398770799,4.77720870678617,4.82500982511299,4.944546568627451,4.92857142857143,5.013003901170349,5.2182058457711396,5.16487132069656,5.20128896882494,5.20833333333333,5.2182058457711396,5.21766169154229,5.17857142857143,5.151098901098901,5.0974930362117,5.2,5.23952095808383,5.17647058823529,5.35631057472683,5.43888888888889,5.4058823529411795,5.341513345548651,5.384023778562139,5.34532374100719,5.403533373444871,5.402374670184701,5.46703971821468,5.48571428571429,5.441176470588241,5.441176470588241,5.5,5.4980595084088,5.5,5.571428571428571,5.58152173913043,5.6030283282737505,5.59420871065114,5.58652173913043,5.61875,5.61097256857855,5.58488612836439,5.6583333333333306,5.569266837169651,5.558823529411759,5.595341356753041,5.55718954248366,5.55555555555556,5.57971014492754,5.567290552584669,5.54041591320072,5.514470720720721,5.53246753246753,5.52941176470588,5.52083333333333,5.558823529411759,5.50810810810811,5.529404008438821,5.529404008438821,5.52083333333333,5.54041591320072,5.5379746835443,5.5379746835443,5.514470720720721,5.50810810810811,5.5379746835443,5.569266837169651,5.542857142857139,5.54041591320072,5.54041591320072,5.67821067821068,5.558823529411759,5.569266837169651,5.509553208030361,5.4492125984252,5.39661898569571,5.514470720720721,5.50810810810811,5.5379746835443,5.5379746835443,5.5379746835443,5.5379746835443,5.558823529411759,5.542857142857139,5.55084033613445,5.6366532976827095,5.66827200577201,5.60514919011083,5.64446078431373,5.62464663563267,5.657553956834531,5.558823529411759,5.71428571428571,5.5625,5.56066176470588,1
1391,10006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88235294117647,4.015056461731491,4.2238863976083705,4.350755960694951,4.5129870129870095,4.26724137931035,4.33333333333333,4.2939239748578295,4.29632782101167,4.357249626307921,4.24822891169271,4.41333333333333,4.4609665427509295,4.5,4.508196721311481,4.6875,4.75397225725095,4.9107609298984505,4.866727582846,4.8484848484848495,4.89500903342367,4.8494687680255995,4.71942355889724,4.797979797979799,4.754098360655741,4.55152044879375,4.511006289308179,4.50784173234615,4.51907080543721,4.558128078817731,4.53636363636364,4.66666666666667,4.65686274509804,4.618660968660969,4.59300124512047,4.59718670076726,4.59859335038363,4.57142857142857,4.553846153846151,4.51485244315433,4.59978070175439,4.61904761904762,4.63795518207283,4.755434782608701,4.81977951177608,4.80349344978166,4.80349344978166,4.755102040816331,4.764343473238349,4.755102040816331,4.81977951177608,4.83606557377049,4.83606557377049,4.83606557377049,4.84703129211693,4.85799701046338,4.80349344978166,4.7117647058823495,4.738461538461539,4.76666666666667,4.84602917341977,4.80349344978166,4.83606557377049,4.81977951177608,4.66739837398374,4.80349344978166,4.84703129211693,4.83606557377049,4.83606557377049,4.72092906465788,4.83606557377049,4.85799701046338,4.8756097560975595,4.90853658536585,4.966216216216219,4.919454770755889,5.0,4.983108108108111,5.01494768310912,4.91120218579235,5.0059382422802905,4.90853658536585,4.85799701046338,4.85799701046338,4.83606557377049,4.85799701046338,4.9180327868852505,4.87239790130459,4.966216216216219,5.01443001443001,4.91905354919054,4.97627750701521,4.89207317073171,4.913091822094691,4.935486981677919,4.8756097560975595,4.881656804733731,4.99032311532311,5.02190385598457,5.014688848769571,5.01443001443001,4.9180327868852505,1
0,10025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50068212824011,4.55446428571429,4.54375,4.6230975828111,4.64363636363636,4.573221757322179,4.573221757322179,4.7181818181818205,4.84304932735426,4.8124428179322996,4.6230975828111,4.59414225941423,4.6042084168336705,4.54642857142857,4.6335807050092805,4.60476343739942,4.7489539748954,4.68789539400666,4.815627743634769,4.78936274509804,4.74289804007928,4.712407235621519,4.73684210526316,4.666,4.573221757322179,4.5859872611465,4.6230975828111,4.59414225941423,4.539158163265309,4.59330543933054,4.54642857142857,4.641847313854849,4.49166666666667,4.57142857142857,4.53654761904762,4.51157234089408,4.59246861924686,4.58072852571991,4.59246861924686,4.625,4.54642857142857,4.4993544600939,4.573221757322179,4.58773430962343,4.44643274853801,4.59330543933054,4.62760891798783,4.7489539748954,4.59330543933054,4.6643356643356695,4.59246861924686,4.72645739910314,4.58244421199442,4.59414225941423,4.69894736842105,4.62435667317895,4.56810188123178,4.65,4.7989583333333306,4.846153846153849,4.86085520761018,4.75964125560538,2
2,10023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17397881996974,5.02530120481928,5.07434210526316,5.1315789473684195,4.98301245753114,4.956,4.90801393728223,5.03636004273066,4.996875,5.13859649122807,5.25516102394715,5.11645962732919,5.14761904761905,5.13219132737504,5.10840402969247,5.065789473684211,4.954545454545451,5.01999562742053,5.01999562742053,5.0534100246507805,5.16350123864575,5.12752805927863,4.98301245753114,4.927125248211009,4.98923350149284,4.6685878962536,4.9687789560382996,4.954545454545451,4.90801393728223,4.89655172413793,4.89210526315789,4.89210526315789,4.90801393728223,4.99583333333333,4.99150622876557,5.004385964912281,4.959568733153639,4.96462450833546,4.89210526315789,4.90801393728223,5.1194724616419105,5.09643206256109,5.060386625811099,5.09286412512219,5.25516102394715,5.03448275862069,5.0341827221876905,5.109732824427481,5.09854327335047,5.126550154010981,5.24711255673451,5.16350123864575,5.25516102394715,5.004385964912281,4.90801393728223,4.90801393728223,4.96462450833546,5.04188481675393,5.05788653238709,5.21153846153846,5.16350123864575,5.25516102394715,5.1194724616419105,2
10,10016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84512285927029,4.93190661478599,4.79176469701083,4.849911595844009,4.88202764976959,4.87649769585253,4.781741977572901,4.87649769585253,4.87649769585253,4.96221198156682,4.97164769327696,4.93158494868871,4.90196078431373,4.96221198156682,4.960519480519481,4.88202764976959,4.96,4.88332151719248,4.78246205733558,4.88202764976959,4.9121370067014105,4.809531682262559,4.88202764976959,4.77638518192974,4.726624925462129,4.778246205733559,4.814967320261441,4.7926733363600995,4.84120814258156,4.780354131534571,4.895,4.95090909090909,4.96162547130289,5.01945525291829,4.96103896103896,4.96162547130289,5.046988520778839,5.05212921341954,4.99083361724255,4.886269299337349,4.780354131534571,4.88202764976959,4.96571428571429,5.030943025540269,4.78246205733558,4.921730175077241,5.08675157958078,5.0737155621742405,5.026592445438549,5.14287675935462,5.07707268253174,5.124353606249559,5.05231037489102,4.901878912423411,4.829411764705879,4.956161835906269,4.93592093266148,5.05437788018433,5.15081652257445,5.11422228550717,5.053333147237019,5.11657303370787,2
13,11235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24489795918367,2.2727272727272703,2.24489795918367,2.36111111111111,2.3157894736842097,2.35498027216362,2.3322222222222204,2.22222222222222,2.21150442477876,2.2752525252525295,2.23806640897872,2.20685331349048,2.18465909090909,2.2146381578947403,2.3333333333333304,2.32,2.34782608695652,2.33306516492357,2.25,2.26210526315789,2.2577502214349,2.3,2.23118279569892,2.2680412371133998,2.3,2.299,2.295,2.31052631578947,2.44372059355773,2.4,2.32332332332332,2
14,11375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.18181818181818,2.21052631578947,2.25,2.18181818181818,2.153125,2.153125,2.159125,2.18181818181818,2.2219533182747098,2.25,2.26233126479432,2.2216844143272,2.18181818181818,2.19856828193833,2.2303030303030296,2.23666666666667,2.2727272727272703,2.25,2.2727272727272703,2.26634387351779,2.25,2.2705244755244802,2.28571428571429,2.35,2.27386363636364,2.2722727272727297,2.349,2.25,2.31160896130346,2.25,2.25,2.26315789473684,2.31727272727273,2.33582089552239,2.31818181818182,2.3867521367521403,2.36318181818182,2.3684438912809505,2.2916666666666696,2.2727272727272703,2.3090909090909104,2.35555555555556,2.36527777777778,2.3355614973262004,2.31818181818182,2.3090909090909104,2.3333333333333304,2.275,2.3125,2.3636363636363598,2.345,2.28411628945801,2.32775919732441,2.2358732876712297,2.2083333333333304,2.2916666666666696,2.3333333333333304,2.34090909090909,2.2916666666666696,2.39194444444444,2.35801047120419,2.3333333333333304,2.27035737984643,2.2727272727272703,2.31174089068826,2.36194240542067,2.35763888888889,2.33783783783784,2.34166666666667,2.2958333333333303,2.395,2
18,11201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.453954496208019,4.49457504520796,4.45614391477068,4.4298396517787095,4.5,4.499375,4.45833333333333,4.667056074766361,4.517903636348049,4.47588126159555,4.49099674907183,4.41186597143321,4.39005736137667,4.2748433303491495,4.32924175728667,4.26153308480895,4.39005736137667,4.440877603134941,4.5894304334561,4.46625766871166,4.6611111111111105,4.6224472386515405,4.49478752260398,4.3339222614841,4.37699456208557,4.41118254025823,4.52338072166263,4.53174284819786,4.5712954333644005,4.61931508560011,4.768747969788509,4.807692307692309,4.803846153846151,2
23,10011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81208333333333,5.66666666666667,5.875527426160341,5.66666666666667,5.596,5.71975163161711,5.730357142857139,5.692307692307691,5.78571428571429,5.721153846153849,5.6594202898550705,5.75,5.795,5.66666666666667,5.776636713735559,5.776636713735559,5.66666666666667,5.7625,5.785,5.901168451801361,5.79223684210526,5.63333333333333,6.217637540453071,5.91772151898734,5.70833333333333,5.8017750929368,5.64583333333333,5.59722222222222,5.66666666666667,5.75,5.7,6.080555555555559,6.388888888888889,6.5069767441860495,6.32783171521036,2
35,10462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97222222222222,1.89736842105263,2.05773955773956,2.05664755664756,2.08581644815256,2.14797136038186,2.14285714285714,2.04818594104308,2.19597156398104,2.15,2.2,2.1802325581395303,2.16777777777778,2.15741830065359,2.125,2.14623493975904,2.16817938420348,2.17267973856209,2.2259803921568597,2.22222222222222,2.24264705882353,2
39,10019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0149610255715995,5.26431862111061,5.17857142857143,5.167688204477559,5.130975348338691,5.131007805333169,5.096246390760349,5.06781387100536,5.12857142857143,5.17690385231771,5.16924564796905,5.15311597466946,5.1815510942031695,5.15311597466946,5.1546391752577305,5.11916912440542,5.05299060391196,5.00668449197861,5.0149610255715995,5.0567853705485994,5.096543174992809,5.142332813132191,5.08938793278639,5.0567853705485994,5.0567853705485994,5.0,5.08938793278639,5.06638253638254,5.10298363811357,5.05696846388606,4.99794479113119,5.13698630136986,5.075270772851639,5.13536201469045,5.17921377183967,5.21537173919096,5.2171772687516205,5.16099756940204,5.17076334371504,5.1097208854668,5.13536201469045,5.15099342937417,5.1097208854668,5.0825294748124294,5.06477522165684,5.0567853705485994,5.06477522165684,5.06477522165684,5.135075102338809,5.07934822950675,5.21384928716904,5.154877790606269,5.135714285714291,5.18449956357288,5.1163604427334,5.0567853705485994,5.074881092686669,5.0632141138457305,5.074881092686669,5.13170277666561,5.24124881740776,5.26755852842809,5.18780644187976,2
41,10463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.10421686746988,2.0,2.07272727272727,2.06791703442189,2.05,2.07272727272727,2.07272727272727,2.06,2.13333333333333,2.10882352941176,2.11764705882353,2.14,2.18181818181818,2.15108108108108,2.2016326530612202,2.1666666666666696,2.1315151515151496,2.11805555555556,2.13636363636364,2.2337962962963,2.25,2.25,2.28,2.26372093023256,2.25,2.2041666666666697,2.16287878787879,2.2110552763819102,2.18541666666667,2.14,2.2041666666666697,2.125,2.14,2.1643081761006298,2.245,2.14,2.1381818181818204,2.2598870056497202,2.15,2.15663580246914,2.13,2.25,2.1458333333333304,2.25,2.25,2.25,2.225,2.25,2.30184615384615,2.25,2.24583333333333,2.24791666666667,2.25,2.26,2.30625,2.298,2.255,2.25,2.32625,2.2916666666666696,2.2,2.16722222222222,2.14,2.14,2.28,2.27,2.21553333333333,2.2144,2.28473684210526,2.27636363636364,2.255,2
